type,release_year,rating,cluster,listed_in_0,listed_in_1,listed_in_2,listed_in_3,listed_in_4,listed_in_5,listed_in_6,listed_in_7,listed_in_8,listed_in_9,country_0,country_1,country_2,country_3,country_4,country_5,country_6,country_7,country_8,country_9,duration_numeric,year,month,day
0,2020.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,90.0,2021,9,25
1,2021.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,2021,9,24
1,2021.0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,24
1,2021.0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,24
1,2021.0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2.0,2021,9,24
1,2021.0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,24
0,2021.0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,91.0,2021,9,24
0,2017.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,125.0,2021,9,24
1,2021.0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,8.0,2021,9,24
0,2021.0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,104.0,2021,9,24
1,2021.0,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,24
1,2021.0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,23
0,2021.0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,127.0,2021,9,23
0,2021.0,7,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,91.0,2021,9,22
1,2021.0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,22
1,2021.0,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,4.0,2021,9,22
0,2020.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,67.0,2021,9,22
1,2020.0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2021,9,22
0,2021.0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,94.0,2021,9,22
1,2021.0,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,22
1,2021.0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,22
1,2018.0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,5.0,2021,9,22
0,2017.0,7,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,161.0,2021,9,21
0,2021.0,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,61.0,2021,9,21
0,2017.0,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,166.0,2021,9,21
1,2021.0,6,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,2.0,2021,9,21
0,2017.0,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,147.0,2021,9,21
0,2010.0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,103.0,2021,9,20
0,2013.0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,97.0,2021,9,19
0,2013.0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,106.0,2021,9,19
0,2021.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,111.0,2021,9,17
1,2021.0,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,17
1,2020.0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,3.0,2021,9,17
1,2021.0,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,17
1,2020.0,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,17
0,2021.0,4,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,110.0,2021,9,17
0,2021.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,105.0,2021,9,17
1,2018.0,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,2021,9,16
0,2017.0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,96.0,2021,9,16
1,2021.0,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3.0,2021,9,16
1,2021.0,14,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,2021,9,16
0,2017.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,124.0,2021,9,16
0,2017.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,116.0,2021,9,16
0,2017.0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,98.0,2021,9,16
0,2017.0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,91.0,2021,9,16
0,2021.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,23.0,2021,9,16
0,2012.0,3,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,115.0,2021,9,16
1,2020.0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,16
0,2017.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,122.0,2021,9,16
1,2021.0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,2.0,2021,9,15
1,2014.0,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,2021,9,15
0,2017.0,6,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,99.0,2021,9,15
0,2017.0,6,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,99.0,2021,9,15
0,2004.0,7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,88.0,2021,9,15
0,2017.0,7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,100.0,2021,9,15
1,2021.0,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0,2021,9,15
0,2011.0,6,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,102.0,2021,9,15
0,2008.0,7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,93.0,2021,9,15
0,2009.0,7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,96.0,2021,9,15
0,2007.0,7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,95.0,2021,9,15
0,2010.0,6,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,85.0,2021,9,15
0,2005.0,7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,97.0,2021,9,15
0,2006.0,7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,95.0,2021,9,15
0,2004.0,7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,83.0,2021,9,15
0,2021.0,7,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,103.0,2021,9,15
1,2021.0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,6.0,2021,9,15
1,2014.0,4,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,2021,9,15
1,2017.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.0,2021,9,15
0,2021.0,6,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,113.0,2021,9,15
1,2015.0,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,2021,9,15
1,2021.0,4,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,15
0,2021.0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,13.0,2021,9,14
1,2021.0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.0,2021,9,14
0,2018.0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,182.0,2021,9,14
1,2021.0,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,2021,9,14
0,2021.0,4,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,106.0,2021,9,14
1,2013.0,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,2021,9,14
0,2021.0,14,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,48.0,2021,9,11
0,2020.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,145.0,2021,9,11
0,2021.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,145.0,2021,9,11
0,2021.0,14,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,93.0,2021,9,10
0,2021.0,3,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,106.0,2021,9,10
1,2021.0,6,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6.0,2021,9,10
1,2021.0,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,10
0,2020.0,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,147.0,2021,9,10
1,2021.0,14,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,10
0,2021.0,4,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,87.0,2021,9,10
1,2019.0,8,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,2.0,2021,9,10
0,2021.0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,96.0,2021,9,9
1,2017.0,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4.0,2021,9,9
0,2019.0,4,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,95.0,2021,9,9
0,2021.0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,92.0,2021,9,9
1,2021.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2.0,2021,9,8
0,2021.0,4,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,91.0,2021,9,8
0,2018.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,90.0,2021,9,8
1,2021.0,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,3.0,2021,9,8
0,2018.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,97.0,2021,9,7
1,2021.0,14,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2021,9,7
1,2021.0,8,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1.0,2021,9,7
1,2021.0,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1.0,2021,9,7
1,2019.0,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2.0,2021,9,7
0,2021.0,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,80.0,2021,9,7
1,2021.0,6,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,6
0,2020.0,4,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,117.0,2021,9,6
1,2016.0,8,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,2.0,2021,9,6
0,2017.0,6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,128.0,2021,9,5
1,2021.0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,2021,9,5
0,2018.0,4,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,90.0,2021,9,4
1,2021.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,2021,9,3
1,2021.0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,5.0,2021,9,3
1,2021.0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,3
1,2021.0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1.0,2021,9,3
0,2021.0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,119.0,2021,9,3
0,2021.0,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,110.0,2021,9,2
0,2017.0,6,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,143.0,2021,9,2
0,2009.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,119.0,2021,9,2
0,2015.0,7,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,114.0,2021,9,2
0,2021.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,94.0,2021,9,2
0,2017.0,6,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,106.0,2021,9,2
0,2020.0,4,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,99.0,2021,9,2
1,2021.0,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.0,2021,9,2
1,2019.0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,2
0,2017.0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,118.0,2021,9,2
1,2012.0,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,2
1,2013.0,14,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,3.0,2021,9,2
1,2021.0,4,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1.0,2021,9,2
0,2020.0,6,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,115.0,2021,9,2
0,2004.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,95.0,2021,9,1
0,2017.0,2,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,115.0,2021,9,1
0,2005.0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,108.0,2021,9,1
0,2021.0,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,63.0,2021,9,1
0,2017.0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,117.0,2021,9,1
1,2021.0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,1
0,2015.0,3,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,121.0,2021,9,1
0,2017.0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,142.0,2021,9,1
0,2017.0,3,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,113.0,2021,9,1
0,2017.0,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,154.0,2021,9,1
0,2017.0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,95.0,2021,9,1
0,2010.0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,108.0,2021,9,1
0,2017.0,3,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,120.0,2021,9,1
0,2014.0,4,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,100.0,2021,9,1
0,2015.0,3,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,82.0,2021,9,1
0,2007.0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,124.0,2021,9,1
0,2011.0,2,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,114.0,2021,9,1
0,2017.0,3,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,104.0,2021,9,1
0,2017.0,3,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,94.0,2021,9,1
0,2017.0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94.0,2021,9,1
1,2021.0,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,1
1,2020.0,6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,1
0,2017.0,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,93.0,2021,9,1
0,2017.0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,97.0,2021,9,1
0,2005.0,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,109.0,2021,9,1
0,2016.0,4,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,88.0,2021,9,1
1,2016.0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,2.0,2021,9,1
1,2015.0,4,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.0,2021,9,1
0,2017.0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,101.0,2021,9,1
0,2010.0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,105.0,2021,9,1
0,2018.0,6,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,102.0,2021,9,1
0,2017.0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,101.0,2021,9,1
0,2010.0,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,103.0,2021,9,1
1,2017.0,7,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,4.0,2021,9,1
0,2017.0,2,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,106.0,2021,9,1
0,2017.0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,118.0,2021,9,1
0,2017.0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,86.0,2021,9,1
0,2017.0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,121.0,2021,9,1
1,2019.0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,1
0,2017.0,3,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,229.0,2021,9,1
0,2008.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,76.0,2021,9,1
0,2017.0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,95.0,2021,9,1
0,2006.0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,98.0,2021,9,1
0,2017.0,3,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,89.0,2021,9,1
0,2017.0,2,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,120.0,2021,9,1
0,2017.0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,110.0,2021,9,1
0,2015.0,2,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,83.0,2021,9,1
0,2017.0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,121.0,2021,9,1
0,2017.0,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,105.0,2021,9,1
0,2017.0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,94.0,2021,9,1
0,2017.0,6,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,156.0,2021,9,1
0,2014.0,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,112.0,2021,9,1
0,2017.0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,95.0,2021,9,1
0,2017.0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,107.0,2021,9,1
1,2021.0,6,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2021,9,1
0,2008.0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,114.0,2021,9,1
0,2017.0,3,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,129.0,2021,8,31
1,2021.0,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2021,8,31
0,2021.0,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,86.0,2021,8,31
1,2021.0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,8,29
1,2021.0,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,8,29
0,2008.0,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,97.0,2021,8,28
1,2020.0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.0,2021,8,28
0,2021.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,125.0,2021,8,28
0,2017.0,3,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,107.0,2021,8,28
0,2008.0,6,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,127.0,2021,8,27
1,2021.0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1.0,2021,8,27
1,2017.0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2021,8,27
0,2008.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,128.0,2021,8,27
0,2021.0,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,92.0,2021,8,27
1,2021.0,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,8,27
1,2021.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1.0,2021,8,27
0,2006.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,135.0,2021,8,27
0,2004.0,6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,124.0,2021,8,27
0,2017.0,6,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,136.0,2021,8,27
0,2005.0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,165.0,2021,8,27
0,2016.0,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,124.0,2021,8,27
0,2012.0,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,136.0,2021,8,27
0,2017.0,6,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,150.0,2021,8,27
0,2010.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,112.0,2021,8,27
0,2008.0,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,119.0,2021,8,27
0,2010.0,6,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,133.0,2021,8,27
0,2013.0,6,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,142.0,2021,8,27
0,2011.0,4,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,93.0,2021,8,27
0,2014.0,4,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,113.0,2021,8,27
1,2016.0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,2.0,2021,8,27
1,2021.0,7,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,3.0,2021,8,27
0,2021.0,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,124.0,2021,8,27
0,2007.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116.0,2021,8,27
0,2011.0,6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,106.0,2021,8,27
0,2011.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,145.0,2021,8,27
1,2021.0,6,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1.0,2021,8,27
1,2021.0,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,2021,8,26
1,2021.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,2021,8,26
0,2021.0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,93.0,2021,8,25
1,2021.0,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2021,8,25
