cluster,PC1,PC2
1.0,-39.48765196096135,-116.16623185447015
1.0,-39.387929681100104,-117.1978654590871
1.0,-39.36544831786073,-117.15848239807825
0.0,-39.80569436084643,-117.163216324491
0.0,-39.80625425803881,-117.16522004998944
0.0,-39.79562900873494,-118.16012137032178
0.0,-39.79406790509429,-118.16124206852407
1.0,-39.40048385275946,-118.15263082430192
0.0,-39.78769029569519,-118.16316670806822
1.0,-39.44054997731004,-118.15607721903785
1.0,-39.39920262151074,-119.15171300231731
1.0,-39.42075793442628,-119.15155211148937
1.0,-39.42310695586944,-119.15169289891278
0.0,-39.77918771694152,-119.15827382079848
0.0,-39.77396457757791,-119.16079681612334
1.0,-39.32887036449303,-120.1559626632347
1.0,-39.37390229452634,-120.1679938950369
1.0,-39.418209248088786,-120.1642966023253
1.0,-39.47698368715359,-120.16798360064821
0.0,-39.763562131649344,-120.15714108663408
1.0,-39.23685644272419,-121.17075959223436
1.0,-39.26242001149615,-121.16363961124503
1.0,-39.318212950021824,-121.16956204010101
0.0,-39.741336630978466,-121.1720204107724
0.0,-39.73306748337832,-122.15033448409824
0.0,-39.71283522948313,-123.1572975915177
0.0,-39.70632113969669,-123.1531678390127
0.0,-39.700798593153834,-123.1600728674089
0.0,-39.714209757403935,-123.1632773050732
0.0,-39.716416402227004,-123.1575539783187
0.0,-39.71089766101751,-123.15408246717351
0.0,-39.71087557596144,-123.15065295131191
0.0,-39.717976490298675,-123.15451302005121
0.0,-39.692141257728586,-123.17381423790374
0.0,-39.70426892312206,-123.16222410267855
0.0,-39.697798856927015,-123.15351493972327
1.0,-39.184241563916515,-123.15707339924535
1.0,-39.15454816829688,-123.15641736957872
1.0,-39.23581100574522,-123.15790342287988
0.0,-39.71730225764339,-123.1576460605315
0.0,-39.71085217804709,-123.15938350987669
0.0,-39.71230152213263,-123.16415430872021
0.0,-39.70322415258631,-123.1578763057969
0.0,-39.69480986737176,-123.15198228100493
0.0,-39.71152976400063,-123.16283662537705
0.0,-39.71311455814528,-123.15823619948738
0.0,-39.71308503269067,-123.15385097828242
0.0,-39.71217799572629,-123.16299403226138
0.0,-39.715641967220456,-123.14763003572901
1.0,-39.16068104190629,-124.13892012567926
0.0,-39.68746903804379,-124.14758902147962
1.0,-39.253478408472596,-124.14212107869493
0.0,-39.69849764474468,-124.14877724632373
1.0,-39.06610745718258,-124.13631422544465
1.0,-39.22228682315094,-124.14285100231524
1.0,-39.14596719584729,-124.154354227017
1.0,-39.15408320816714,-124.13705106064711
0.0,-39.70422806699046,-124.14703551247948
0.0,-39.702711797402586,-124.14585802048782
1.0,-39.28220422252886,-125.13742933787626
0.0,-39.62887694751595,-125.14970526843024
0.0,-39.63006782707188,-125.16725349474152
0.0,-39.68029799968511,-125.14415357075944
0.0,-39.68515125637312,-125.14350014322466
1.0,-39.274019014246,-125.1432790093969
0.0,-39.68006138088608,-125.14637873207822
0.0,-39.6874588731849,-125.1442446538219
1.0,-39.29821510818442,-125.14783703174156
1.0,-39.18576485333497,-125.17254955439208
0.0,-39.67418373152841,-125.14567578625622
1.0,-39.2881842284931,-126.14682879713335
1.0,-39.309642158970625,-126.14573917536158
0.0,-39.67085317531408,-126.14144536169506
0.0,-39.67332410529904,-126.14404679022526
1.0,-39.26860471314216,-126.1559752639033
0.0,-39.661862440727226,-126.14496633965635
0.0,-39.67287098644001,-126.14259160144994
1.0,-39.19381972617001,-126.13777128714817
1.0,-39.11817511019693,-126.13693010365418
0.0,-39.65559887267079,-127.14658736796936
0.0,-39.656826235160594,-127.14196978319484
0.0,-39.654795570397376,-127.13902367961424
1.0,-39.234488963840406,-127.15131373975291
1.0,-39.30321585586082,-127.13541957305893
1.0,-39.24225921858513,-127.16470589258782
0.0,-39.65228423046529,-127.14236135932637
0.0,-39.65390005350835,-127.14080610247849
1.0,-39.25596999936681,-127.14072210405084
1.0,-39.313268107834304,-127.15496837816674
0.0,-39.647634724297724,-127.16876899832077
1.0,-39.32649900892431,-127.13922850308498
0.0,-39.640497489338344,-128.13696889808466
0.0,-39.61835608728631,-129.1631440820298
1.0,-39.23454487074126,-129.1360296087147
1.0,-39.266622561479615,-129.1314335201685
0.0,-39.463158301489145,-130.13176567683325
0.0,-39.471092061770484,-130.13189337277703
0.0,-39.60918101523249,-130.13583568448158
0.0,-39.463158301489145,-130.13176567683325
0.0,-39.58208998170308,-131.1494475827624
0.0,-39.58889199824584,-131.1339811558866
1.0,-39.1398987193542,-131.12644011525205
1.0,-39.14918138171357,-131.12372051262014
0.0,-39.59244559112158,-131.13292128448083
0.0,-39.45229298868369,-131.13016735943805
1.0,-39.18263702523675,-131.12729218553105
1.0,-39.22552786087062,-132.15220344932126
1.0,-39.20458557230883,-132.1570313019098
1.0,-39.10580779910449,-132.12332701905655
1.0,-39.17837555081149,-132.14887757794608
0.0,-39.5789167312413,-132.1338895927117
1.0,-39.2647852294106,-132.13373635450043
1.0,-39.174028581036886,-133.12232434337253
1.0,-39.130101350295874,-133.14880107111742
0.0,-39.56562352607074,-133.12939250741235
0.0,-39.559079591126846,-133.12977063319067
1.0,-39.17192196455102,-133.12340854827798
0.0,-39.54535703760091,-134.13644936957883
1.0,-39.107716704249796,-135.14404545843442
0.0,-39.503381215624366,-136.1746014920604
1.0,-39.054642838428315,-137.1244791379828
1.0,-39.25546173409239,-137.11508749480606
1.0,-39.10760040315499,-137.1143842201143
1.0,-39.192951523002236,-138.11391613220601
0.0,-39.4840171105305,-138.11827879226104
1.0,-39.2412435704263,-138.1348366775283
1.0,-39.2412435704263,-138.1348366775283
0.0,-39.49073687058558,-138.1157328197874
1.0,-39.07530846031376,-138.11029929578763
0.0,-39.490554135300656,-138.11978590585022
1.0,-39.11030469317843,-138.10954874556606
1.0,-39.03600755474041,-138.10767482387178
0.0,-39.27177396151712,-139.10875126582843
0.0,-39.47414969291399,-139.11545052291737
1.0,-39.02464745683037,-139.1058037386592
1.0,-39.23807191201801,-139.11238979283092
1.0,-39.18241830277061,-139.1130732810475
0.0,-39.47640313370418,-139.11280052036597
0.0,-39.468123735482386,-139.11400178794756
1.0,-39.15278881453334,-139.11785515476413
1.0,-39.04877607385477,-140.11110160362801
1.0,-39.009732500286844,-140.1416231441791
1.0,-39.07488639201847,-140.12309438674185
1.0,-39.16444088512446,-140.1523667625927
0.0,-39.45033134739666,-140.14267193954242
1.0,-38.98093682022406,-140.11995549394805
0.0,-39.45195953977503,-140.12040435816658
1.0,-39.0641934501061,-140.1058293257639
1.0,-39.04092629256537,-140.11855787160067
1.0,-39.07688613250687,-140.10290710051834
1.0,-39.070668369325276,-140.1445562868769
0.0,-39.45088898061156,-140.11355483764174
1.0,-39.04292409518967,-140.13650785063925
1.0,-39.04808084835126,-140.12275199787035
1.0,-39.092243033238645,-140.12153161685202
0.0,-39.43314118235379,-140.1357084159829
1.0,-39.015580316366815,-140.1294005552464
1.0,-39.026617734947806,-140.15507397877522
1.0,-39.08374827957629,-140.14765940501806
1.0,-39.013782672250784,-140.12045905521038
1.0,-38.87636022231346,-140.1083432649788
0.0,-39.44296580254499,-140.14760887490286
1.0,-39.093163793800116,-140.1440947101011
1.0,-38.92380386185674,-140.1199747000433
1.0,-39.01407237016549,-140.1210484288968
1.0,-38.92094163545374,-140.12343526133196
1.0,-39.11082973843853,-140.1434284373397
1.0,-39.031475976324316,-140.1439479457029
1.0,-39.04937990146939,-140.1516545435254
0.0,-39.44560813912372,-140.16904452553572
1.0,-39.0709925982808,-140.1593887093752
0.0,-39.45992306465354,-140.11109007035526
1.0,-38.64315302182562,-140.11284458933116
1.0,-38.61238059801774,-140.11243835248777
1.0,-39.05563100945323,-140.13222547078104
1.0,-39.0452666304941,-140.12363355127653
1.0,-39.074562985224915,-140.1220975826035
0.0,-39.35884480827862,-140.11162347802207
1.0,-39.0560146086326,-140.12287969381413
0.0,-39.44995016742508,-140.12825730853015
1.0,-39.01678693507398,-140.12041835625055
1.0,-39.03028447506372,-140.12689971741239
1.0,-38.93668601840794,-140.11946458092865
1.0,-39.031181865623424,-140.1287661906452
1.0,-38.94410433943679,-140.11914083611765
1.0,-38.90722434485717,-140.1188570357882
0.0,-39.44612860629695,-140.11438212828511
1.0,-39.062345759763424,-140.11691742293453
1.0,-39.1009082635083,-140.11427534017204
1.0,-39.06439983709895,-140.11441608267052
1.0,-39.062351753394736,-140.1173738455983
0.0,-39.891015506724564,-111.18824065990353
1.0,-39.52747367349987,-112.17546657313184
1.0,-39.45668841636329,-113.17267642036074
1.0,-39.45515500917426,-114.19149344517919
1.0,-39.50050498012737,-114.1726308943301
0.0,-39.84226901753149,-114.1805877435272
0.0,-39.84632623317793,-114.17647566078847
0.0,-39.85238676999515,-114.1763255147591
0.0,-39.83565906533186,-115.17494969165281
1.0,-39.4499696021196,-115.17096750675441
0.0,-39.840892723689485,-115.17427911744323
1.0,-39.36148874339947,-115.1647776451764
0.0,-39.829609764803536,-115.1718416668826
1.0,-39.55578015256942,-115.16807213437768
1.0,-39.467808348712204,-115.17813650497791
1.0,-39.45179035750444,-116.16736638547161
1.0,-39.341006095245106,-116.164048655564
0.0,-39.82263611479196,-116.17140506854324
0.0,-39.80807681938956,-116.19234570846679
1.0,-39.52660387967911,-116.16641778536587
1.0,-39.361675332214006,-117.19030815827871
1.0,-39.41857891179324,-117.18908800173008
0.0,-39.7915891832405,-118.1690820555776
0.0,-39.76637980259215,-119.16939658450116
1.0,-39.51511712871699,-120.16248618164536
1.0,-39.220737764657265,-121.15598632860068
1.0,-39.22533626553416,-121.15288453166269
1.0,-39.22533626553416,-121.15288453166269
1.0,-39.153871570557754,-121.15328940646988
0.0,-39.62709641076099,-121.15995449900561
0.0,-39.73951864347437,-121.16475305605985
1.0,-39.31517363951812,-121.15851260349214
0.0,-39.74043596802593,-121.16031412498842
1.0,-39.32411357615609,-122.19788564611866
1.0,-39.34906148738853,-122.19378506359882
1.0,-39.362325710554764,-122.15481240271188
0.0,-39.54172432199186,-122.15734280673577
0.0,-39.72490648618155,-122.16132649658621
1.0,-39.3645984024359,-122.19372205180548
1.0,-39.25493568471888,-122.20874618670399
1.0,-39.268861097495524,-123.17763397791647
1.0,-39.33809590960136,-123.16683306533074
1.0,-39.35947963222177,-123.16848149340649
0.0,-39.71268652188243,-123.17081349516474
0.0,-39.70860988842805,-123.15719653284945
1.0,-39.296140512390316,-124.1507614400804
1.0,-39.13684280782719,-124.14761780048997
1.0,-39.30694964469529,-126.16510777659154
1.0,-39.3236781958046,-127.14571804073717
0.0,-39.65376823535941,-127.14940065555965
1.0,-39.18861390045506,-127.1431621333235
0.0,-39.63630845554296,-128.1496755339045
1.0,-39.238167794645754,-128.14154776029113
1.0,-39.20887439841448,-128.13938060159117
0.0,-39.639459699849816,-128.148091634776
0.0,-39.628517009446185,-128.1468469609715
1.0,-39.20944565597929,-128.13939128736126
1.0,-39.276609503516866,-128.14233313629552
0.0,-39.63318520289736,-128.14728327620685
0.0,-39.6403459153874,-128.14750540697457
1.0,-39.21581245780166,-128.1481446690259
0.0,-39.64171067239774,-128.15027295900168
1.0,-39.23537078155549,-128.1418902801986
0.0,-39.51112672493943,-128.1435467008811
1.0,-39.227888346628866,-128.14043022038155
0.0,-39.61276933521075,-129.1463830323374
1.0,-39.196563546444075,-129.15426632357892
1.0,-39.18754019427954,-129.1508361330887
1.0,-39.36828503866624,-129.14449268466487
1.0,-39.20816784336912,-130.13665144595782
1.0,-39.20013847684019,-130.13675030920217
0.0,-39.60937585705422,-130.14369358397985
0.0,-39.61138030202102,-130.14243236777853
1.0,-39.0898515857944,-131.13349378693226
1.0,-39.11296002747306,-131.13593601284126
0.0,-39.5932362360601,-131.13974118806794
1.0,-39.23548825399468,-132.14089437897894
0.0,-39.566381935083,-133.13652334181194
1.0,-39.07087155495602,-133.13036223593497
1.0,-39.16171675579595,-134.14390298130704
1.0,-39.13114412742546,-134.1255663943621
1.0,-39.054250599114944,-135.1382226459101
1.0,-39.189847943175536,-135.1307048983202
0.0,-39.532084416125315,-135.13299828729973
1.0,-39.13674372414521,-135.12693586463686
1.0,-39.13481750060247,-135.12581430313782
0.0,-39.52346711844564,-135.14840297389605
0.0,-39.39298118360234,-135.12768753432897
1.0,-39.101182428893665,-135.12924634836193
1.0,-39.13747400419093,-135.14248244737695
1.0,-39.06696951939832,-136.12685294901885
1.0,-39.036598250728936,-136.15296415198455
1.0,-39.06301775968983,-137.12753109940707
0.0,-39.50081345582964,-137.12897028530077
0.0,-39.50260849207841,-137.1287052739649
0.0,-39.486014083829836,-138.12779061182002
0.0,-39.475368846977474,-138.13598913037453
1.0,-39.04670249865328,-138.13036314008718
0.0,-39.485711349315245,-138.12352405739531
1.0,-39.084149681342126,-141.11743183781354
0.0,-39.43372924804624,-141.15805418301665
1.0,-39.03621333369014,-141.168124256368
0.0,-39.430485236747955,-141.15807624049333
1.0,-39.04800369163841,-141.12751312595813
1.0,-39.04289949575111,-141.12474986202665
1.0,-39.04801070541287,-141.15310452090466
1.0,-39.07010309993854,-141.12955788256548
1.0,-38.97167604723362,-141.15131713820776
1.0,-39.05544175624383,-141.1590112728813
1.0,-38.99547131254154,-141.1213987265196
1.0,-39.045365488505006,-141.1469333293211
0.0,-39.44046539554098,-141.120320844629
1.0,-39.12684744500571,-141.12784325294965
1.0,-39.09132506592054,-141.11652825240424
1.0,-39.12992210696056,-141.14099678574192
1.0,-39.13213777339513,-141.1392255521244
1.0,-39.15109103013451,-141.14329632639416
1.0,-38.88135542890363,-141.12524061260783
1.0,-38.97575773153449,-141.1596236432241
1.0,-39.06095861929314,-141.12331787243923
1.0,-39.08015435532972,-141.1160894312171
1.0,-38.95107979114546,-141.12351705786094
1.0,-38.91839615832476,-141.15586869888958
1.0,-39.06349253156989,-141.12365531299022
1.0,-39.071833481695606,-141.14990587401803
1.0,-38.88524713445305,-141.15335941082873
1.0,-39.07767261806724,-141.12694083454872
1.0,-39.03831119259799,-141.1265883881448
1.0,-39.061872589232735,-141.13066551071245
1.0,-39.100312131623696,-141.12503803472958
1.0,-39.02730798240533,-141.12716794775292
1.0,-39.02569132465103,-141.16101674566096
0.0,-39.883625600076726,-112.18916278826711
1.0,-39.42778460490937,-112.18957273495556
1.0,-39.36367004268463,-112.18362916791074
0.0,-39.88187155214548,-112.18874445354216
1.0,-39.42254919088418,-112.18235788665648
1.0,-39.53373137247195,-112.19687307032056
0.0,-39.87863674406856,-112.18722481294556
1.0,-39.38257140567413,-113.1778957901499
0.0,-39.867128126386255,-113.18578044503262
1.0,-39.47036998890666,-114.17674238855946
0.0,-39.849652387688934,-114.18381375186551
0.0,-39.846402930183736,-114.18625319083947
1.0,-39.34273994087332,-115.20266898257518
1.0,-39.359275668304726,-115.21442431204886
1.0,-39.462033859717884,-115.18705204456907
0.0,-39.833986776624414,-115.18287054248219
1.0,-39.23668865128622,-115.18001432201139
1.0,-39.33226913357447,-118.17886965934187
0.0,-39.65452270837613,-118.17391588371775
1.0,-39.263505102743856,-119.1805523327703
1.0,-39.36576284243729,-119.18596391444967
1.0,-39.35565325555604,-119.19280406503776
1.0,-39.35722729576975,-119.19694557584536
1.0,-39.33915518299435,-119.18912326716527
1.0,-39.27682104122187,-119.18301715391982
1.0,-39.37526606930745,-119.18872950078402
1.0,-39.39198104170831,-119.16884549515267
1.0,-39.362956463838366,-119.18950635499658
1.0,-39.348600639238676,-119.18892483468366
1.0,-39.351407017837595,-119.18538239413675
1.0,-39.360701404546646,-119.17387950926084
0.0,-39.774693164545624,-119.17233815840362
1.0,-39.32504995035961,-119.18136480645705
1.0,-39.3589895836977,-119.1894425070247
0.0,-39.70496750436714,-119.178406172347
0.0,-39.556830701363005,-119.17250985402788
0.0,-39.776468289417096,-119.17698931969741
1.0,-39.29299058582378,-119.16815384063818
1.0,-39.343368081475084,-119.18050655432484
1.0,-39.2923011071719,-120.16509443839058
0.0,-39.75839543961205,-120.17003423665531
1.0,-39.52149001226919,-120.16907197329884
1.0,-39.2924856105573,-120.16587920894926
1.0,-39.253159020413975,-120.16492576565382
1.0,-39.393641240142415,-121.18697515960304
1.0,-39.352338345306116,-121.16275804657167
0.0,-39.742883681808486,-121.17007457671218
0.0,-39.72548569767169,-122.16523965636051
1.0,-39.42120137586149,-122.1931458953407
1.0,-39.40694141413132,-122.17382893166861
1.0,-39.404891551014025,-122.17782051783995
1.0,-39.39377290317975,-122.1703246985434
1.0,-39.37995524573436,-122.16607772048451
1.0,-39.36320658120771,-122.1695738630073
1.0,-39.40308991982058,-123.1881951168292
0.0,-39.70638401944719,-123.1632482005976
1.0,-39.17717822347508,-123.17203256905006
0.0,-39.70597307251834,-123.17046627034958
1.0,-39.17377054218319,-125.16871282143268
1.0,-39.26585256568188,-125.1937327307433
1.0,-39.25965429642685,-125.19783456194615
1.0,-39.081400969216084,-125.20125432542415
1.0,-39.3924407034927,-125.1713482730621
1.0,-39.11226671097891,-125.16996524922362
1.0,-39.23120349493706,-125.19685640366234
1.0,-39.01611020414235,-125.20494464606881
1.0,-39.09564391888509,-126.1514000510314
1.0,-39.29398905258215,-126.15146367420733
0.0,-39.670718388357294,-126.15717320127928
1.0,-39.42829670861846,-126.15731065043002
1.0,-39.18254174690073,-126.17392998757813
0.0,-39.520415578885284,-126.15504242940618
1.0,-39.27378743313798,-126.18353261440612
1.0,-39.19785357854705,-126.15537557536548
1.0,-39.25658233086516,-126.15441538639374
0.0,-39.671542148749275,-126.1599892362662
1.0,-39.164772235405756,-126.17850423730971
1.0,-39.254304579796425,-126.15556379173935
1.0,-39.153501663371145,-126.1641978389495
1.0,-39.31252937243063,-126.16950048666925
1.0,-39.240128615307675,-126.1526506726978
0.0,-39.652238297155705,-127.17534778695162
1.0,-39.38974238716376,-127.15654128441868
0.0,-39.64717737122316,-127.17559357901462
1.0,-39.26279156817437,-127.16921664657221
0.0,-39.651915506074566,-127.16364023581527
0.0,-39.61851622826527,-127.21445661809318
0.0,-39.65180307588318,-127.15898981445903
0.0,-39.65238196006342,-127.16114589527042
1.0,-39.296669766766385,-127.15828460674602
0.0,-39.650106655393074,-127.16707869013342
